item_id,text,language,gold_label,scenario_id,split
kw-001128,Nabonye akobo ku ruhu rw'ibere mu kwezi gushize.,kinyarwanda,URGENT,sfeab436c22fb,train
kw-001129,Sinshobora kugorora umugongo kuva namaze umunsi wose nkora nunamye.,kinyarwanda,URGENT,s0bdb3f1bd225,train
kw-001131,Igisebe cyo ku kuguru gihita kiva amaraso igihe cyose hari ugikubiseho.,kinyarwanda,URGENT,s10a5f8568761,train
kw-001132,Maze kugira ibicuri kuva nkiri umwana.,kinyarwanda,ROUTINE,se4e3460ad36e,train
kw-001133,Umwana yarumwe n'undi mwana ku ishuri.,kinyarwanda,URGENT,se7b5b49ddf36,train
kw-001134,Inda ihora indya kandi sinshobora kuryama ntambitse.,kinyarwanda,URGENT,s4391c6986163,train
kw-001137,Akagombambari k'umwana karabyimbye kandi nta kintu cyamukomerekeje.,kinyarwanda,URGENT,s73b76301cf83,train
kw-001138,Imiti yarangiye hashize ukwezi ariko sinagarutse kuyongera.,kinyarwanda,ROUTINE,s13ecb88eabd6,train
kw-001140,Umwana afite ikibyimba mu ijosi kuva akivuka.,kinyarwanda,ROUTINE,s4652329fc477,train
kw-001141,Ihembe ry'inka ryinjiye mu nyama yo ku itako.,kinyarwanda,URGENT,s21a3b23d86c7,train
kw-001142,Maze ibyumweru bitatu mva amaraso kandi ntarahagarara.,kinyarwanda,URGENT,s4205dd75018e,train
kw-001146,Mfite igisebe kinini kandi kinini mu kirenge ariko nta bubabare numva.,kinyarwanda,URGENT,s99216a711e98,train
kw-001147,Maze imyaka ibiri nshaka kubyara ariko nta nda nigeze ngira.,kinyarwanda,ROUTINE,se765490888c6,train
kw-001148,Mu mezi ashize umwana yaretse kuvuga nk'uko yahoze.,kinyarwanda,URGENT,sec6ac36272ff,train
kw-001150,Ndagenda intera ndende nkababara kandi ububabare bukamara iminsi budashira.,kinyarwanda,URGENT,s0366e1dab9bd,train
kw-001151,Umukozi w'ubuzima wo mu mudugudu yasanze ibiro by'umwana bigenda bigabanuka.,kinyarwanda,URGENT,s1fa732720132,train
kw-001153,Umwana afite igikomere ku jisho kandi nyina avuga ko yaguye ku buriri.,kinyarwanda,URGENT,s673b3ea1bff2,train
kw-001154,Kuva nabyara numva igituza kiremereye.,kinyarwanda,URGENT,s891ae652f73e,train
kw-001155,Igiti cyaguye ku kuguru nkiri gutema inkwi.,kinyarwanda,URGENT,sd9f6bf89b20e,train
kw-001159,Ese mfite ubu burwayi nshobora kwiyiriza ntacyo bitwaye?,kinyarwanda,ROUTINE,se7467ed1c347,train
kw-001160,Umwana amaze igihe akorora kuva yavuka mbere y'igihe.,kinyarwanda,URGENT,sb19aecd4cd78,train
kw-001163,Umutwe urandya kandi imiti nasanzwe mfata ntikigira icyo imfasha.,kinyarwanda,URGENT,s8a43d9929fd1,train
kw-001166,Mu nkari harimo amaraso asa n'ibibyimba.,kinyarwanda,URGENT,sdc330de8b0b5,train
kw-001167,Umwana yarakororaga maze iminwa ye ihinduka ubururu akanya gato.,kinyarwanda,URGENT,s4ceb972dc57c,train
kw-001168,Nadodewe igisebe ahandi none urudodo ruragaragara.,kinyarwanda,URGENT,s657afd61a99d,train
kw-001169,Numva mpangayitse cyane ariko sinzi neza impamvu.,kinyarwanda,ROUTINE,sac3de1a10d1a,train
kw-001170,"Ndababara mu mugongo wo hasi ku ruhande rumwe, ububabare bukamanuka bugana mu rwabya.",kinyarwanda,URGENT,s46fc0be585d0,train
kw-001171,Bambwiye ko ngomba kubagwa inda ariko nta buryo bwo gutwara mfite.,kinyarwanda,ROUTINE,sfe7ab3d154a8,train
kw-001172,Umuhungu wanjye anywa inzoga kandi sinzi icyo namukorera.,kinyarwanda,ROUTINE,s006eec9683c5,train
kw-001173,Umwana afite kubyimba mu ijosi. Ese yaba ari amasurura?,kinyarwanda,URGENT,s93931c454482,train
kw-001174,Ibirenge birashya kandi byarushijeho nyuma yo guhindurirwa imiti.,kinyarwanda,URGENT,sdcc83071b939,train
kw-001176,Muri iki cyumweru maze kubabara mu gituza inshuro eshatu.,kinyarwanda,URGENT,s82b9d39ac113,train
kw-001179,Ukuboko kwe kwafashwe n'imashini itwara ibintu mu ruganda.,kinyarwanda,URGENT,s3c03bfafd70c,train
kw-001180,Mfite ibintu bidasanzwe biva mu gitsina kandi uwo dukundana na we afite ibimenyetso.,kinyarwanda,URGENT,s0ff85a0d2070,train
kw-001181,Imiti yarangiye nkiri mu rugendo.,kinyarwanda,ROUTINE,s90f09e002643,train
kw-001182,Inda yanjye imaze amezi ibyimba kandi ntabwo ntwite.,kinyarwanda,URGENT,s4b0f43aed194,train
kw-001183,Umwana yatangiye guhumeka asohora urusaku kuva twimukira mu nzu dutekeramo inkwi.,kinyarwanda,URGENT,s07eb6cbd5363,train
kw-001184,Nijoro sinabona neza kandi nkajya nkubitana n'ibintu.,kinyarwanda,ROUTINE,s558e63656ce2,train
kw-001185,Natangiye kuva amaraso nkiri mu ntangiriro z'inda ariko ubu byarahagaze.,kinyarwanda,URGENT,sea7186f340e3,train
kw-001186,Urwasaya rurandya iyo nhekenya.,kinyarwanda,ROUTINE,s615f00951c8e,train
kw-001187,Mfite igisebe hagati y'amano kandi ntigishaka kuma.,kinyarwanda,ROUTINE,sa9f132e26a31,train
kw-001190,Nd aruka amaraso ariko ntekereza ko ashobora kuba aturuka mu mazuru.,kinyarwanda,URGENT,se65d85c4ba96,train
kw-001193,Imiti y'ikinyabutabire yansukiye mu jisho.,kinyarwanda,CRITICAL,s576fdbd174cc,train
kw-001194,Umwana yahindutse umuhondo kandi yanga konka.,kinyarwanda,URGENT,sb1b740faa5c8,train
kw-001196,"Umwana bamusanze afite indwara y'amaraso y'uturemangingo dufata ishusho y'umuhoro, ndashaka inama y'uko twamwitaho.",kinyarwanda,ROUTINE,sbc32563dc841,train
kw-001197,Hari kubyimba munsi y'urwasaya kandi ndababara iyo ndya.,kinyarwanda,URGENT,sb6d9ffa7d20b,train
kw-001198,Umwana arasinzira cyane kandi araruka kuva yagwa ku rukuta.,kinyarwanda,URGENT,s1539baa25b09,train
kw-001199,"Kuva nagirirwa icyo gikorwa kibi, ibintu byabaye bikomeza kugaruka mu bitekerezo byanjye.",kinyarwanda,ROUTINE,s48fbecd0b389,train
kw-001200,Mfite ikibyimba ku gitsike kimaze imyaka myinshi.,kinyarwanda,ROUTINE,s2ca41f675713,train
kw-001201,"Ndi umudozi, urushinge rwinjiye mu rutoki rwanjye.",kinyarwanda,URGENT,s805f4b11e4fd,train
kw-001203,Umubiri wanjye wose urandya kuva natangira gukoresha isabune nshya yo kumesa.,kinyarwanda,ROUTINE,sbb118b62c8ef,train
kw-001204,"Ndi umwogoshi, nakomerekeje umutwe w'umukiriya n'urwembe arava amaraso.",kinyarwanda,URGENT,sb63045e05fee,train
kw-001205,"Ndatwite, nari naguye ku ngazi ariko nta maraso nigeze mbona.",kinyarwanda,URGENT,s7dd4adf27ca8,train
kw-001206,"Ndi umworozi w'inka, maze gukorakora inka yari irwaye hagira igisebe kimbaho ku kuboko.",kinyarwanda,URGENT,sce9467535b60,train
kw-001207,Umwana ntahindukiza umutwe iyo yumvise ijwi.,kinyarwanda,ROUTINE,s251798360b96,train
kw-001208,"Tumaze kurya imyumbati, twese mu muryango turarwara kandi ndababara mu nda.",kinyarwanda,CRITICAL,sea6dabebd9fb,train
kw-001209,"Ndi umusudira, kuva ku kazi amaso arandya kandi arashya ku buryo ntashobora kuyafungura.",kinyarwanda,URGENT,sd97232f7c207,train
kw-001210,Umwana afite ibibyimba ku matama yombi kandi afite umuriro.,kinyarwanda,ROUTINE,s5101417f333d,train
kw-001212,"Ndi umukozi usoroma icyayi, buri gihembwe haza utubyimba ku biganza byanjye.",kinyarwanda,ROUTINE,sb824e85160da,train
kw-001215,Umwana yaguye ku mukasi.,kinyarwanda,URGENT,s15c741e53968,train
kw-001216,"Ndakorora, kandi biba bibi cyane iyo mvuye gukora mu ruganda rukora amatafari.",kinyarwanda,ROUTINE,s8aef3298134b,train
kw-001218,Umwana wavutse vuba ntarakora umwanda wa mbere.,kinyarwanda,URGENT,s5925410293a6,train
kw-001219,"Iyo nkoze inkari zirandya kandi zirashya, cyane cyane kuva nagira urugendo rurerure nta mazi mfite.",kinyarwanda,ROUTINE,s0cad8e81084c,train
kw-001220,"Ndi umwarimu, nazanye umunyeshuri watangiye kuva amaraso mu mazuru mu ishuri.",kinyarwanda,ROUTINE,s485337ee8714,train
kw-001221,"Ndababara munsi y'ikirenge imbere, kandi akenshi ngenda nambaye ubusa ku birenge.",kinyarwanda,ROUTINE,sb481efe4f986,train
kw-001222,"Ndatwite, nijoro intoki n'ibirenge birandya cyane.",kinyarwanda,URGENT,s22002d812225,train
kw-001223,Nabyimbye hafi y'ijisho rimwe nyuma yo kurumwa n'udukoko.,kinyarwanda,ROUTINE,s25e1f83098fc,train
kw-001224,Umusaza amaze iminsi ibiri adashobora kuva mu buriri.,kinyarwanda,URGENT,s8c7051f30bd9,train
kw-001225,"Ndi nyina w'umwana, amaze amasaha atandatu arira ubudahagarara.",kinyarwanda,URGENT,s0478cfa62928,train
kw-001227,Tugira impiswi twese mu rugo kandi dukoresha iriba rimwe.,kinyarwanda,URGENT,s4f98eafe809d,train
kw-001228,Iyo mpumeka ndababara kuva nakubitwa n'inka.,kinyarwanda,URGENT,s029fcaf07185,train
kw-001229,"Umwana yararumwe n'inzuki ejo, ubu ukuboko kwe kurabyimbye.",kinyarwanda,ROUTINE,s88989bd40186,train
kw-001230,Umutwe urandya iyo nsoma gusa.,kinyarwanda,ROUTINE,se340d60765fd,train
kw-001231,Ndashaka kumenya ibijyanye n'ibinini nari naguriwe n'inshuti yanjye.,kinyarwanda,ROUTINE,s7cb622ebe4f4,train
kw-001233,Natangiye gukorora nyuma y'uko inzu irangiwe.,kinyarwanda,ROUTINE,s86ee4fe86db0,train
kw-001234,Ndababara umugongo kubera ko buri munsi ntwara amatafari.,kinyarwanda,ROUTINE,s15a73681c103,train
kw-001236,Ugutwi kurandya kuva nagenda mu ndege ngaruka mu rugo mu cyumweru gishize.,kinyarwanda,ROUTINE,s869230bea03e,train
kw-001240,Umwana yanyoye ikinyobwa cyo mu gacupa kari mu bubiko.,kinyarwanda,CRITICAL,s16e1d595a34c,train
kw-001241,"Ukuguru kwanjye kose kurabyimbye, kandi ni uruhande rumwe gusa.",kinyarwanda,URGENT,s959741a7d757,train
kw-001242,"Nkorora cyane nijoro, kandi n'imbwa yacu nayo irakorora.",kinyarwanda,ROUTINE,sb95b31681662,train
kw-001244,"Ndi umubumbyi, ibiganza byanjye byarashwanyutse kandi birava amaraso.",kinyarwanda,ROUTINE,s1b7f99d1b04f,train
kw-001245,Umwana yakubise umutwe ku meza ariko ntiyigeze aruka.,kinyarwanda,ROUTINE,sed76046760f4,train
kw-001246,Ikibero kirandya kuva nagenda urugendo rurerure njya mu rusengero.,kinyarwanda,ROUTINE,s225322614f4c,train
kw-001247,"Sinshobora kunyara, kandi mbere bari barambwiye ko mfite ikibazo cya prostate.",kinyarwanda,URGENT,s6474c0b504d1,train
kw-001248,Nazanye umugabo wanjye kuko ababazwa n'igituza kandi yanga kwicara.,kinyarwanda,CRITICAL,saec6b109e41d,train
kw-001249,Ururimi rwanjye rurashya kandi sinzi icyabiteye.,kinyarwanda,ROUTINE,s485e5b943df4,train
kw-001250,Nabonye akantu k'umweru mu jisho ry'umwana ku ifoto.,kinyarwanda,URGENT,s370e29458fca,train
kw-001253,"Ndi umushoferi, ndababara umugongo kubera kumara amasaha menshi ntwaye.",kinyarwanda,ROUTINE,s41e5b5153a84,train
kw-001254,Umwana wavutse vuba ahora ajunjagura ukuboko kumwe.,kinyarwanda,CRITICAL,s6253849bfd18,train
kw-001255,Urwasaya rurandya cyane mu gitondo gusa.,kinyarwanda,ROUTINE,s4a384aa3c9e2,train
kw-001256,"Kuva noga, sinakumva neza nk'uko byari bisanzwe.",kinyarwanda,ROUTINE,s1b289ebd8dad,train
kw-001258,Umunyamuryango wacu yamuzanye kuko arimo gufatwa n'igicuri.,kinyarwanda,CRITICAL,sb49826205983,train
kw-001261,Nakomeretse n'isuka. Urukingo rwa tetanusi narufata ryari?,kinyarwanda,URGENT,sf256236b038f,train
kw-001262,"Nkorora, ariko amaraso aza gusa iyo ni koza amenyo.",kinyarwanda,ROUTINE,s7fad2bc078d8,train
kw-001263,"Umwana umugozi w'umukondo waraguye, ariko ubu haracyasohoka ibintu ku mukondo.",kinyarwanda,URGENT,s913af3600c01,train
kw-001264,Intugu zombi zirandya kandi sinshobora kwiyambika jyenyine.,kinyarwanda,ROUTINE,sc888265cd1ee,train
kw-001265,Mfite umuriro kuva ngarutse mu muhango w'ishyingura mu kindi karere.,kinyarwanda,URGENT,s0f51e55cd031,train
kw-001266,Umwana yatwitse ukuboko ku isafuriya yari ishyushye.,kinyarwanda,URGENT,sf94293739c8a,train
kw-001267,Ndababara mu rwungano rw'ikibero iyo nteruye ikintu gusa.,kinyarwanda,ROUTINE,s4b1ab17a758a,train
kw-001268,Ndashaka kumenya impamvu amaso y'umwana ari umuhondo.,kinyarwanda,URGENT,s11ced873ed88,train
kw-001269,"Ndababara mu nda, ariko iyo nyweye amata biragabanuka.",kinyarwanda,ROUTINE,s764071746283,train
kw-001270,"Ndi umwubatsi, sima yantwitse amaguru.",kinyarwanda,URGENT,s2ac0a969ac72,train
kw-001272,Ishinya ryarabyimbye kandi amenyo aranyeganyega.,kinyarwanda,ROUTINE,s290ced77a139,train
kw-001274,Ndazungera umutwe iyo mpinduye umutwe gusa.,kinyarwanda,ROUTINE,s4e8a4007dead,train
kw-001275,Mushiki wanjye yazanye umukobwa wakomerekeje ukuboko kwe.,kinyarwanda,URGENT,s162f83879efe,train
kw-001279,"Nabonye amaraso ku rupapuro nkoresha mu musarani, ariko nta bubabare mfite.",kinyarwanda,ROUTINE,s1e475be11812,train
kw-001280,"Iyo umwana aryamye, ukuguru kumwe kugaragara nk'aho ari kugufi kurusha ukundi.",kinyarwanda,ROUTINE,sc1785508c887,train
kw-001281,"Ndi umukanishi, amavuta yanshyize mu jisho.",kinyarwanda,URGENT,s23f15d0651fa,train
kw-001282,Ndababara ku ruhande rw'umubiri kuva nakubitwa mu mukino w'umupira.,kinyarwanda,URGENT,s58dfa8fde1cb,train
kw-001284,Mu maso harabyimbye nyuma yo gukuramo iryinyo ahandi.,kinyarwanda,URGENT,s25254f64c2db,train
kw-001285,Maze amezi atatu ntasinzira neza kubera urusaku rw'abaturanyi.,kinyarwanda,ROUTINE,saf25428e106b,train
kw-001287,"Ndababara mu gituza, nkanywa umuti wo kugabanya aside bikagabanuka, ariko bikongera bikagaruka.",kinyarwanda,ROUTINE,s60724f92ada9,train
kw-001288,"Ndatwite, narutse amaraso nyuma yo kuruka cyane.",kinyarwanda,URGENT,s3795fdec6b44,train
kw-001289,Mfite igisebe ku kuboko natewe n'imbeba.,kinyarwanda,URGENT,s2fb1d8aba8d3,train
kw-001291,Nyogokuru yarabyimbwe amaguru hafi y'amaguru kuva atangiye ibinini bishya.,kinyarwanda,ROUTINE,s7f4d48f65e61,train
kw-001292,Umwana yanga konka ku ibere rimwe gusa.,kinyarwanda,ROUTINE,s3468ab142063,train
kw-001293,"Nkorora, kandi ku kazi nkorera ahantu hari ifu y'umweru nyinshi.",kinyarwanda,ROUTINE,s60e09cb83493,train
kw-001295,"Umwana afite inda ibyimbye, arijimye mu maso kandi arya ubutaka.",kinyarwanda,URGENT,s52db4df62a60,train
kw-001296,Ndasaba ibaruwa yo guha umukoresha wanjye.,kinyarwanda,ROUTINE,sa55a0a026108,train
kw-001297,Nakomerekejwe ijisho n'umwana wanyinjirije umucanga mu jisho.,kinyarwanda,URGENT,s444b9a012104,train
kw-001298,Imihango yanjye iba myinshi cyane kandi narazimiye ubwenge ndi ku kazi.,kinyarwanda,URGENT,sab88cbc5808b,train
kw-001301,"Mfite ububabare ku mbavu, byatangiye nyuma yo gukorora icyumweru.",kinyarwanda,ROUTINE,sc032dd804922,train
kw-001302,"Ndi umugore utwite, hari amazi cyangwa inkari biva?",kinyarwanda,URGENT,se799eea4151d,train
kw-001304,Umwana afite imyaka ibiri ariko ntaratangira kugenda.,kinyarwanda,ROUTINE,sd375a335a268,train
kw-001305,Ibirenge birandya kandi birashya kuva natangira imiti y’igituntu.,kinyarwanda,ROUTINE,s20c85a99b22d,train
kw-001306,Umugabo wanjye yarandumye.,kinyarwanda,URGENT,sf6d9ab186d93,train
kw-001307,Ndakorora kandi igikororwa gifite impumuro mbi.,kinyarwanda,URGENT,sfb419f46b0b6,train
kw-001308,Umwana yamize magneti.,kinyarwanda,URGENT,sb6726d15b33d,train
kw-001309,Ndababara inyuma y’ivi kandi hari akabyimba.,kinyarwanda,ROUTINE,s4c22661fb9b4,train
kw-001313,Ukuboko kurandya cyane nijoro gusa.,kinyarwanda,ROUTINE,s0eaef7bdcc7c,train
kw-001314,"Umwana afite inda mu mutwe, kandi ku ishuri barabitubwiye.",kinyarwanda,ROUTINE,s5a5adccf3880,train
kw-001315,"Ndatwite kandi ndaruka, n’iyo nywa amazi sindayagumana.",kinyarwanda,URGENT,sd9b7cf3ee683,train
kw-001316,Mfite igikomere ku kuguru natewe n’umukono w’inkono.,kinyarwanda,URGENT,sd5bc93e47d7b,train
kw-001317,Numva hari ikibyimba mu nda yo hasi.,kinyarwanda,ROUTINE,s3c3a87ca8c1a,train
kw-001319,Ijisho rirandya kandi maze igihe nkoresha indorerwamo z’undi muntu.,kinyarwanda,ROUTINE,s2c5ceeb51d57,train
kw-001321,Nacitse intege mu maguru nyuma yo kugira impiswi.,kinyarwanda,URGENT,sdd06680e18f3,train
kw-001322,Ndashaka kumenya uko nakwitandukanya n’umwana wa nyuma mu kubyara undi.,kinyarwanda,ROUTINE,sd6070609f99d,train
kw-001323,Mu gatuza harandya nyuma yo kunywa inzoga nyinshi.,kinyarwanda,URGENT,s2e107e49c561,train
kw-001324,"Umwana yakuwe iryinyo mu mpanuka, kandi twarizanye.",kinyarwanda,URGENT,sc514ee713cbe,train
kw-001325,Umugongo w’umutwe urandya kandi ijosi rirakakaye.,kinyarwanda,URGENT,sf50214d2e770,train
kw-001326,"Ndatwite, mfite umuriro kandi ndakonje nkagira n’akanyeganyega.",kinyarwanda,URGENT,s67e5460010ec,train
kw-001327,Ndatwite kandi mfite ibibara byijimye mu maso.,kinyarwanda,ROUTINE,s626a78fe5b02,train
kw-001328,Umukecuru afite igikomere ku itako kubera kumara igihe aryamye.,kinyarwanda,ROUTINE,s8ac44c744dc6,train
kw-001329,Nakomeretse ku kirenge maze ngenda nambaye ubusa ibirenge njya mu rugo.,kinyarwanda,URGENT,s665d3d291346,train
kw-001331,"Ndababara mu nda, ariko iyo maze kwituma biragabanuka.",kinyarwanda,ROUTINE,sf8da585dfeb7,train
kw-001332,"Amareba yarahindutse, ibintu mbibona nk’ibijimye, kandi ndwaye diyabete.",kinyarwanda,ROUTINE,sc4d7dfe98696,train
kw-001333,Izuru ry’umwana ryafunze kandi ntashobora konka.,kinyarwanda,URGENT,s5849e5382a93,train
kw-001334,Ukuboko ku kuboko kurandya nyuma yo kugwa n’ukuboko kurambuye.,kinyarwanda,URGENT,sa772de7a0c54,train
kw-001335,Ndakorora kandi mbana n’umuntu uri gufata imiti y’igituntu.,kinyarwanda,ROUTINE,scfe9f0a57285,train
kw-001336,"Iyo nkoroye, inkari ziransohoka.",kinyarwanda,ROUTINE,sb9694c765b00,train
kw-001337,Naratwitswe ku kirenge n’umuyoboro ushyushye wa moto.,kinyarwanda,URGENT,s4a1259246188,train
kw-001338,Ndashaka kumenya impamvu igikomere kitakira.,kinyarwanda,ROUTINE,s97d865e0c06b,train
kw-001339,Mu gatuza harafunga cyane kuva habaye umuyaga w’umukungugu aho nkorera.,kinyarwanda,URGENT,s58fb1173e534,train
kw-001340,Ijisho ry’umwana ryatangiye kureba imbere kuva yagira umuriro.,kinyarwanda,URGENT,sd33db18334a7,train
kw-001341,Ndababara mu ntanga nyuma yo guterura ikintu kiremereye.,kinyarwanda,URGENT,s0fedf5ff42b0,train
kw-001342,"Ndatwite, ngira inyota nyinshi kandi nkajya kunyara kenshi.",kinyarwanda,ROUTINE,sad6055bd494a,train
kw-001344,Umusaza arayoberwa ibintu nijoro gusa.,kinyarwanda,ROUTINE,s5c08b618da61,train
kw-001345,Umwana yanga kurya kandi afite ibisebe mu kanwa.,kinyarwanda,URGENT,sb7fbc6a6abac,train
kw-001347,Mfite ururenda rusohoka kandi rurandya.,kinyarwanda,ROUTINE,sb3a9c4cb5422,train
kw-001350,Ndashaka ubufasha bwo kureka kunywa inzoga.,kinyarwanda,ROUTINE,sc64d916c1181,train
kw-001351,"Umwana yafashe itara, atwika ukuboko.",kinyarwanda,URGENT,s0f940fd5a69a,train
kw-001353,"Mfite umuriro, ndundurwe kandi ndibwa mu muhogo.",kinyarwanda,URGENT,s02a9d978efe9,train
kw-001355,Mfite igikomere ku kuboko natewe n’umunyururu w’imbwa.,kinyarwanda,URGENT,s4abda51ecc92,train
kw-001356,"Iyo umwana yonka ndababara, kandi ku ibere hari igisebe cyasataguritse.",kinyarwanda,ROUTINE,s3e28f4b574a5,train
kw-001357,Ndaruka kandi nakomeretse ku mutwe mu cyumweru gishize.,kinyarwanda,URGENT,saa2f740c2e0e,train
kw-001358,Umwana yatangiye gukorora nyuma yo kurya ubunyobwa.,kinyarwanda,URGENT,se9664d67d8a8,train
kw-001360,Umukecuru amaze icyumweru atituma.,kinyarwanda,ROUTINE,s9f39fa1cb2ca,train
kw-001361,Nakase urutoki nkorera mu ibagiro.,kinyarwanda,URGENT,sa6900fa9a564,train
kw-001364,Ururimi rwarabyimbye nyuma yo kurya imbuto nshya.,kinyarwanda,CRITICAL,s4a9b1c617844,train
kw-001367,Ndababara nyuma yo gukuramo inda nakorewe ahandi.,kinyarwanda,URGENT,sc6f2abd35993,train
kw-001368,"Mu gatuza harandya, maze imyaka 20 nywa itabi.",kinyarwanda,URGENT,s99bc4157bfe2,train
kw-001369,"Umwana arakorora, kandi mu cyumweru gishize yarahagamye kubera ubunyobwa.",kinyarwanda,URGENT,s6627e6d173eb,train
kw-001370,Ukuguru kurandya nyuma yo gutwara igare igihe kirekire.,kinyarwanda,ROUTINE,s0a45c83e8179,train
kw-001372,Ndashaka kumenya niba umwana ashobora gukingirwa arwaye.,kinyarwanda,ROUTINE,sb65c8db9fb23,train
kw-001373,Nta mihango ngira kandi ndonsa; ese nshobora kuba ntwite?,kinyarwanda,ROUTINE,s23f9f55c0369,train
kw-001374,Umusaza ahora asinzira ari kuvuga.,kinyarwanda,URGENT,sd9bca0dfbbc1,train
kw-001376,Ijisho ry’umwana ryabyimbye ku buryo atabasha kurifungura.,kinyarwanda,URGENT,s05bd804b1b16,train
kw-001377,Mfite umuriro kandi nari nahigiye mu ishyamba mu cyumweru gishize.,kinyarwanda,URGENT,s153a93bdd2b3,train
kw-001378,"Ndatwite, ndababara umutwe kandi mbona utudomo imbere y’amaso.",kinyarwanda,CRITICAL,s426fc47e5584,train
kw-001379,Mfite igikomere natewe na aside ya batiri y’imodoka.,kinyarwanda,URGENT,s48b87ad67b61,train
kw-001380,Ndakorora kandi mu gatuza harandya nyuma yo kuvurwa malaria.,kinyarwanda,URGENT,s819d4a4a089e,train
kw-001381,Ibere rimwe rirandya kandi numva harimo akabyimba.,kinyarwanda,ROUTINE,s2f1af5c76d7c,train
kw-001383,Ndashaka kumenya ibyerekeye igare ry’abafite ubumuga bwo kugenda ku bw’umuvandimwe wanjye.,kinyarwanda,ROUTINE,sfc574ecdfb5d,train
kw-001384,"Mu gatuza harandya, byatangiye nkiri gutongana n’umuntu.",kinyarwanda,URGENT,s3e83eae58ba1,train
kw-001385,Umwana afite uburibwe n’udusebe ahashyirwa pampers.,kinyarwanda,ROUTINE,s477143a5d8c4,train
kw-001386,Sinshobora kubona neza ku ruhande rw’ijisho rimwe.,kinyarwanda,URGENT,s4f17dd557a68,train
kw-001387,Umwana arakorora mu gusinzira kandi rimwe na rimwe agahagarika guhumeka.,kinyarwanda,ROUTINE,s59236d628880,train
kw-001388,"Ikirenge kirandya, nakandagiye ku mugera mu kwezi gushize.",kinyarwanda,ROUTINE,sc435b650de2a,train
kw-001389,Ndatambuka amaraso nubwo imihango yarahagaze.,kinyarwanda,ROUTINE,sed2f355c8a21,train
kw-001390,Ndakorora kandi sinshobora kurangiza interuro imwe ntahagaze ngo mpumeke.,kinyarwanda,CRITICAL,scf0a2e4b1120,train
kw-001391,Umwana yarumwe ku munwa n’imbwa.,kinyarwanda,URGENT,scb487ec0d879,train
kw-001392,Umugongo urandya kandi ikirenge kimwe numva cyataye ibyiyumvo.,kinyarwanda,ROUTINE,s39d2a0636258,train
kw-001393,Ndashaka kumenya uko nakwitaho igikomere cyo gukebwa.,kinyarwanda,ROUTINE,scb5549b0aed0,train
kw-001395,Nagize umuriro nyuma yo guterwa amaraso.,kinyarwanda,URGENT,se30f3c568fad,train
kw-001397,"Ugutwi kurandya, harimo ibintu bisohokamo kandi kumva byaragabanutse.",kinyarwanda,ROUTINE,s2ce2e7f54e0e,train
kw-001399,Mu gatuza harandya kandi birushaho kubabaza iyo ndi mu mwuka ukonje.,kinyarwanda,ROUTINE,sb260a1f3e24d,train
kw-001400,"Umukecuru afite ukuguru kumwe kubyimbye, gutukura kandi gushyushye.",kinyarwanda,URGENT,s6e83dcf58a5b,train
kw-001500,"Umwana yaje ari kumwe na musaza we cyangwa mushiki we, ariko nta kibazo afite.",kinyarwanda,ROUTINE,sd91d4cf69e32,train
kw-001501,Iryinyo rirambabaza iyo nyweye amazi akonje gusa.,kinyarwanda,ROUTINE,sca96476a12f9,train
kw-001502,Umusatsi uragenda ugwa ahantu hamwe hamwe.,kinyarwanda,ROUTINE,seab81b110d1c,train
kw-001503,Kuva nagira ibicurane sinshobora kumva uburyohe bw’ibiryo.,kinyarwanda,ROUTINE,s308896947f6d,train
kw-001504,Ugutatwi kumwe kw’umwana kurasohoka kandi haratukura.,kinyarwanda,URGENT,sa5f7f627ca9e,train
kw-001507,Numva mfite akabyimba mu nda nshobora gukoraho.,kinyarwanda,ROUTINE,scfe279f364ee,train
kw-001508,Umwana akunda kugira ibibara by’ubururu ku mubiri nubwo atakomeretse.,kinyarwanda,URGENT,safbea3f30479,train
kw-001509,Naguye ku ngazi none igufwa ryo ku mpera y’umugongo rirambabaza.,kinyarwanda,ROUTINE,s42f8786758d2,train
kw-001511,Uruhinja rurira igihe cyose ronsa n’iyo rumaze konsa.,kinyarwanda,ROUTINE,s34a93f049587,train
kw-001513,Inyo yasohotse mu mazuru y’umwana.,kinyarwanda,ROUTINE,sd59284689634,train
kw-001514,Mu gatuza harambabaza kuva natwara isanduku.,kinyarwanda,ROUTINE,s3f6c598f834f,train
kw-001516,Mfite ikibyimba kirimo amashyira gihora kigaruka ahantu hamwe.,kinyarwanda,ROUTINE,s4265d420e5f1,train
kw-001517,Umwana yaguye mu nkono y’igikoma cyari kiri ku muriro.,kinyarwanda,CRITICAL,sc5c36ffbc1fd,train
kw-001518,Iyo mvuye gusenga ngahaguruka ndazungera.,kinyarwanda,ROUTINE,sdb4b31256fa4,train
kw-001519,Ndashaka kumenya niba nshobora gufata imiti y’ibyatsi hamwe n’ibinini.,kinyarwanda,ROUTINE,s871cc7546443,train
kw-001520,Mu mayasha harambabaza kandi mfitemo akabyimba kabura iyo ndyamye.,kinyarwanda,ROUTINE,s755538d8b33a,train
kw-001521,Ndatwite ibyumweru 38 kandi umwana ntarahinduka ngo abe mu buryo bwo kuvuka.,kinyarwanda,ROUTINE,sa241d6a00b10,train
